Ano,UF,IMPOSTO SOBRE IMPORTAÇÃO,IMPOSTO SOBRE EXPORTAÇÃO,IPI - FUMO,IPI - BEBIDAS,IPI - AUTOMÓVEIS,IPI - VINCULADO À IMPORTACAO,IPI - OUTROS,IRPF,IRPJ - ENTIDADES FINANCEIRAS,IRPJ - DEMAIS EMPRESAS,IRRF - RENDIMENTOS DO TRABALHO,IRRF - RENDIMENTOS DO CAPITAL,IRRF - REMESSAS P/ EXTERIOR,IRRF - OUTROS RENDIMENTOS,IMPOSTO S/ OPERAÇÕES FINANCEIRAS,IMPOSTO TERRITORIAL RURAL,IMPOSTO PROVIS.S/ MOVIMENT. FINANC. - IPMF,CPMF,COFINS,COFINS - FINANCEIRAS,COFINS - DEMAIS,CONTRIBUIÇÃO PARA O PIS/PASEP,CONTRIBUIÇÃO PARA O PIS/PASEP - FINANCEIRAS,CONTRIBUIÇÃO PARA O PIS/PASEP - DEMAIS,CSLL,CSLL - FINANCEIRAS,CSLL - DEMAIS,CIDE-COMBUSTÍVEIS (parc. não dedutível),CIDE-COMBUSTÍVEIS,CONTRIBUIÇÃO PLANO SEG. SOC. SERVIDORES,CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,CONTRIBUICÕES PARA FUNDAF,REFIS,PAES,"RETENÇÃO NA FONTE - LEI 10.833, Art. 30",PAGAMENTO UNIFICADO,OUTRAS RECEITAS ADMINISTRADAS,DEMAIS RECEITAS,RECEITA PREVIDENCIÁRIA,RECEITA PREVIDENCIÁRIA - PRÓPRIA,RECEITA PREVIDENCIÁRIA - DEMAIS,ADMINISTRADAS POR OUTROS ÓRGÃOS
2011.0,RR,53841.0,1.0,0.0,21675.0,0.0,5509.0,9715.0,2452438.0,0.0,5279688.0,7182044.0,57812.0,107.0,111345.0,136659.0,50711.0,0.0,3.0,0.0,161.0,4472587.0,0.0,24.0,1920892.0,0.0,0.0,3560072.0,0.0,0.0,0.0,8787721.0,4105.0,0.0,0.0,0.0,0.0,1281043.0,0.0,0.0,0.0,0.0,139564.0
2011.0,RS,69944998.0,47801.0,402805421.0,9082449.0,41719621.0,76763195.0,473452826.0,97859028.0,25339253.0,710212300.0,582849050.0,50460287.0,15617091.0,27369010.0,43743960.0,1655854.0,0.0,555433.0,0.0,21407834.0,1427651532.0,0.0,3507910.0,349896651.0,0.0,12945452.0,565736812.0,0.0,50675011.0,0.0,60586170.0,10314385.0,0.0,0.0,0.0,0.0,90780129.0,0.0,0.0,0.0,0.0,21606016.0
2011.0,SC,661473320.0,24870.0,0.0,6621740.0,34848.0,272975295.0,94546193.0,41372674.0,648518.0,474509935.0,88960820.0,29376380.0,5505665.0,23328300.0,10294202.0,629078.0,0.0,-4589.0,0.0,1054730.0,537187072.0,0.0,175735.0,283012397.0,0.0,407147.0,176536433.0,0.0,0.0,0.0,26350681.0,3019369.0,0.0,0.0,0.0,0.0,59762991.0,0.0,0.0,0.0,0.0,9126013.0
2011.0,SE,594661.0,985.0,186145.0,5418363.0,0.0,385762.0,2174093.0,10527146.0,2865060.0,21007516.0,14356595.0,2820598.0,1330489.0,1272667.0,2057797.0,134835.0,0.0,7.0,0.0,1400627.0,35673469.0,0.0,61271.0,20455919.0,0.0,1761430.0,20797145.0,0.0,17669.0,0.0,8612245.0,4779.0,0.0,0.0,0.0,0.0,6108535.0,0.0,0.0,0.0,0.0,4577483.0
2011.0,SP,7203227323.0,323692.0,495663.0,71616718.0,868432491.0,1411255596.0,2433260227.0,6336904807.0,4164825353.0,35368841127.0,23469819181.0,17677569771.0,2038133328.0,825902253.0,21722511326.0,3715030.0,0.0,7218996.0,0.0,473043146.0,60488310871.0,0.0,98384488.0,15375491768.0,0.0,1673542364.0,18446047930.0,0.0,22989857.0,0.0,148975175.0,14507673.0,0.0,0.0,0.0,0.0,8161768498.0,0.0,0.0,0.0,0.0,225041514.0
2011.0,TO,1359.0,25.0,0.0,274198.0,0.0,39000.0,191096.0,3261516.0,3184.0,13562228.0,3738788.0,450068.0,17205.0,311127.0,182814.0,262769.0,0.0,38.0,0.0,12697.0,14463884.0,0.0,2061.0,4818326.0,0.0,5571.0,8727481.0,0.0,0.0,0.0,3838997.0,2027.0,0.0,0.0,0.0,0.0,4382531.0,0.0,0.0,0.0,0.0,280637.0
2012.0,AC,0.0,0.0,0.0,0.0,1315.0,0.0,0.0,0.0,0.0,6017581.0,3673266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26254.0,0.0,0.0,0.0,0.0,1095555.0,0.0,0.0,0.0,0.0,0.0
2012.0,AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206476919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6127542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120426082.0,0.0,205647046.0,196854991.0,0.0,0.0,9337788.0,0.0,0.0,0.0,0.0,0.0,10245463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,CE,0.0,0.0,0.0,14850182.0,0.0,0.0,8043328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7777123.0,0.0,0.0,0.0,0.0,0.0,180820149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2876117.0,0.0,0.0,0.0,0.0,0.0
2012.0,DF,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,221275345.0,4150727433.0,18735649155.0,282179782.0,0.0,121656034.0,446333428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223759583.0,0.0,142623015.0,103911815.0,0.0,0.0,0.0,6028357097.0,136384.0,0.0,0.0,0.0,0.0,296058394.0,0.0,0.0,0.0,0.0,65894841.0
2012.0,ES,384828443.0,0.0,22793.0,0.0,14505337.0,342520208.0,0.0,0.0,0.0,422783596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327465369.0,0.0,0.0,0.0,0.0,3099224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,GO,0.0,0.0,10864.0,0.0,0.0,0.0,0.0,123542773.0,0.0,290408608.0,0.0,0.0,0.0,0.0,2595944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55761.0,0.0,0.0,0.0,0.0,0.0,258484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15436625.0,0.0,0.0,2051826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21586934.0,0.0,0.0,0.0,12089727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,MG,0.0,0.0,0.0,0.0,104971461.0,0.0,0.0,133764554.0,0.0,2170625896.0,579582990.0,0.0,0.0,29058931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796608.0,461708273.0,0.0,0.0,355486423.0,0.0,-12900.0,0.0,80786332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,MS,0.0,0.0,2100.0,0.0,0.0,221220.0,4351449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,MT,0.0,0.0,0.0,0.0,1162.0,0.0,0.0,0.0,0.0,0.0,0.0,3456587.0,979400.0,2237677.0,0.0,7221994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31423.0,0.0,8452251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,PA,6537218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739749.0,0.0,0.0,0.0,0.0,0.0,517217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,PB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49573002.0,0.0,5935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,PE,0.0,0.0,0.0,12549407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7444594.0,679470787.0,0.0,1610346.0,0.0,0.0,0.0,102932076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,PI,0.0,0.0,0.0,0.0,3630.0,0.0,0.0,0.0,0.0,29137150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6880091.0,0.0,0.0,0.0,0.0,0.0
2012.0,PR,256296474.0,0.0,0.0,0.0,0.0,140542331.0,100478543.0,38520003.0,0.0,428494899.0,190940434.0,0.0,0.0,25106825.0,119474672.0,0.0,0.0,31369.0,0.0,44848050.0,0.0,0.0,0.0,0.0,0.0,18657370.0,0.0,0.0,0.0,0.0,107851570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,RJ,625961266.0,0.0,0.0,0.0,0.0,0.0,105796801.0,0.0,0.0,11567205438.0,9282836592.0,3146289139.0,0.0,0.0,132675720.0,0.0,0.0,0.0,0.0,0.0,30359102273.0,0.0,17535511.0,644909756.0,0.0,0.0,0.0,0.0,376808230.0,0.0,0.0,8171085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32639579471.0
2012.0,RN,0.0,-4.0,0.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10722078.0,5033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2867570.0
2012.0,RR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34121.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10705.0,0.0,0.0,0.0,0.0,1213804.0,0.0,0.0,0.0,0.0,0.0
2012.0,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136167359.0,0.0,0.0,262618866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227548990.0,0.0,0.0,123872643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,SC,0.0,0.0,163080.0,0.0,0.0,113218998.0,0.0,0.0,0.0,0.0,119381163.0,0.0,0.0,17921471.0,0.0,0.0,0.0,0.0,0.0,1242263.0,1959293559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16581.0,0.0,0.0,9526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,SP,13138498085.0,0.0,0.0,0.0,0.0,0.0,828957731.0,4125438932.0,7026800722.0,36122701969.0,25937157566.0,16523254361.0,1395116820.0,610906586.0,19651191650.0,0.0,0.0,0.0,0.0,371946579.0,65838922810.0,0.0,0.0,16635289297.0,0.0,3254902249.0,17614487907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661840112.0,0.0,0.0,0.0,0.0,119960063.0
2012.0,TO,0.0,1669.0,0.0,0.0,0.0,0.0,0.0,0.0,5661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6539.0,0.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,AC,17808.0,-211.0,0.0,0.0,21071.0,5862.0,85604.0,12978194.0,-36026.0,25652240.0,19303581.0,1497720.0,84688.0,794884.0,238852.0,598283.0,0.0,0.0,0.0,6201.0,38248635.0,0.0,1000.0,13447493.0,0.0,-32405.0,15709821.0,0.0,0.0,0.0,21636929.0,279606.0,0.0,0.0,0.0,0.0,3537253.0,0.0,0.0,185251687.0,8992459.0,2348128.0
2013.0,AL,3074222.0,15915.0,0.0,310396.0,0.0,666033.0,7491755.0,50659610.0,49110.0,71361864.0,71844814.0,7763426.0,778458.0,5584903.0,797951.0,1806858.0,0.0,0.0,0.0,407278.0,142034397.0,0.0,70314.0,51244104.0,0.0,59578.0,44578372.0,0.0,95902.0,0.0,62038288.0,9552.0,0.0,0.0,0.0,0.0,14586485.0,0.0,0.0,607399537.0,28587351.0,16008652.0
2013.0,AM,254256326.0,3275.0,0.0,12261895.0,953812.0,40889445.0,30631494.0,54603837.0,609899.0,581193579.0,237629395.0,32917691.0,97932147.0,31058245.0,36189569.0,1314002.0,0.0,0.0,0.0,582123.0,1762729065.0,0.0,77004.0,359651890.0,0.0,223669.0,520033941.0,0.0,894.0,0.0,76104920.0,1631480.0,0.0,0.0,0.0,0.0,101669840.0,0.0,0.0,950130355.0,84507967.0,21795835.0
2013.0,AP,113588.0,-4.0,0.0,0.0,0.0,181869.0,834461.0,12105917.0,396.0,18901461.0,9305508.0,413448.0,207701.0,1298035.0,193460.0,432828.0,0.0,0.0,0.0,51089.0,25663566.0,0.0,7392.0,12094735.0,0.0,396.0,10264788.0,0.0,18064.0,0.0,61078765.0,15509.0,0.0,0.0,0.0,0.0,1794164.0,0.0,0.0,116785627.0,7041724.0,2790429.0
2013.0,BA,382920729.0,288068.0,676137.0,54572713.0,6613.0,282988983.0,274143184.0,185883664.0,301789498.0,701952935.0,434329908.0,70521219.0,37261506.0,45872362.0,11765825.0,30400118.0,0.0,0.0,0.0,16739254.0,1974888921.0,0.0,2412929.0,454265087.0,0.0,5370901.0,513897604.0,0.0,0.0,0.0,181110947.0,2043437.0,0.0,0.0,0.0,0.0,350372940.0,0.0,0.0,4086825570.0,242896804.0,175100715.0
2013.0,CE,214744525.0,93223.0,0.0,49787334.0,14098.0,54588934.0,32009122.0,105191308.0,43632740.0,358622674.0,315484967.0,46217148.0,29690250.0,40701039.0,30031604.0,2514675.0,0.0,0.0,0.0,60966249.0,1256208171.0,0.0,9919784.0,241848161.0,0.0,38882489.0,344654640.0,0.0,858.0,0.0,139143001.0,1462523.0,0.0,0.0,0.0,0.0,55104272.0,0.0,0.0,4107483582.0,199862767.0,45945286.0
2013.0,DF,38694180.0,16029.0,0.0,1439008.0,4407.0,6359104.0,13961066.0,186126091.0,2795608604.0,6815934678.0,20209650585.0,1747835773.0,452933133.0,505096347.0,2246903202.0,3352365.0,0.0,0.0,0.0,8000141562.0,6267745870.0,0.0,1298130518.0,1653923317.0,0.0,1748498487.0,3421790919.0,0.0,1802.0,0.0,11638252325.0,596798.0,0.0,0.0,0.0,0.0,-18103129977.0,0.0,0.0,14552222604.0,643585266.0,56328958.0
2013.0,ES,1023768838.0,29302.0,0.0,1212546.0,57875123.0,595215733.0,179266593.0,101204888.0,21016467.0,570626464.0,326722844.0,38202551.0,32045729.0,27658644.0,37913501.0,4799643.0,0.0,0.0,0.0,20598646.0,1545599445.0,0.0,1532711.0,342573443.0,0.0,9489950.0,233475380.0,0.0,141928.0,0.0,94386833.0,7457071.0,0.0,0.0,0.0,0.0,88289190.0,0.0,0.0,1730500692.0,134048826.0,37378365.0
2013.0,GO,172861051.0,93325.0,68462.0,23696643.0,23176642.0,44768883.0,56508429.0,140402323.0,1068234.0,472112080.0,255940080.0,29175265.0,24187305.0,22645026.0,12394918.0,59189378.0,0.0,0.0,0.0,3006772.0,986480105.0,0.0,489499.0,310006481.0,0.0,661108.0,265088668.0,0.0,100.0,0.0,117409938.0,2341581.0,0.0,0.0,0.0,0.0,44559517.0,0.0,0.0,2160298547.0,173688264.0,55219741.0
2013.0,MA,16119512.0,4418.0,0.0,27612425.0,5148.0,8849117.0,30457544.0,59874369.0,16100.0,157584803.0,104117661.0,6566774.0,2320974.0,9103450.0,1344257.0,5079594.0,0.0,0.0,0.0,198616.0,599638905.0,0.0,31921.0,169283177.0,0.0,17174.0,87421721.0,0.0,129268.0,0.0,66234474.0,152454.0,0.0,0.0,0.0,0.0,14006024.0,0.0,0.0,968016798.0,49236044.0,22363743.0
2013.0,MG,390140950.0,16500.0,1055009192.0,29034784.0,195198135.0,230502023.0,571708822.0,533124111.0,29407138.0,4413356810.0,1557574968.0,320983296.0,273695770.0,187241900.0,358043739.0,89505544.0,0.0,0.0,0.0,33483349.0,4352391146.0,0.0,6932721.0,1015240469.0,0.0,15407125.0,1382096409.0,0.0,23829.0,0.0,466371781.0,20499738.0,0.0,0.0,0.0,0.0,1089414487.0,0.0,0.0,24544727597.0,789566617.0,151400076.0
2013.0,MS,1191113.0,1055105.0,7516.0,352678.0,4887.0,1246289.0,24289010.0,88345702.0,210585.0,190695613.0,98853140.0,8841712.0,2868554.0,8777316.0,4820822.0,100799459.0,0.0,0.0,0.0,262066.0,251507601.0,0.0,43742.0,106822902.0,0.0,181317.0,104880668.0,0.0,906.0,0.0,68435912.0,6828539.0,0.0,0.0,0.0,0.0,44914666.0,0.0,0.0,877398765.0,65995681.0,19578037.0
2013.0,MT,8406007.0,79716.0,0.0,32700431.0,544.0,6638972.0,12517911.0,78642384.0,659178.0,233828080.0,139074954.0,16639690.0,10209068.0,10657101.0,18587282.0,69000582.0,0.0,0.0,0.0,761181.0,359256642.0,0.0,126353.0,138427964.0,0.0,657224.0,152134487.0,0.0,227154.0,0.0,65365081.0,399753.0,0.0,0.0,0.0,0.0,14940693.0,0.0,0.0,1352028184.0,98540547.0,46648443.0
2013.0,PA,21677972.0,3238662.0,0.0,17757231.0,0.0,8002941.0,14972556.0,82549414.0,45029763.0,216527125.0,198511457.0,14658530.0,5878005.0,14121430.0,27329384.0,13306703.0,0.0,0.0,0.0,28084216.0,503381383.0,0.0,4563403.0,136968967.0,0.0,25113153.0,136724586.0,0.0,1861.0,0.0,132048220.0,1458378.0,0.0,0.0,0.0,0.0,24261281.0,0.0,0.0,1722366683.0,102087650.0,28442151.0
2013.0,PB,40919763.0,8574.0,150.0,13558911.0,3823.0,6234592.0,13657958.0,74393106.0,38902.0,105780566.0,136687426.0,4018749.0,1471769.0,6980842.0,1944436.0,1846043.0,0.0,0.0,0.0,188366.0,214457927.0,0.0,32873.0,69344590.0,0.0,32450.0,77066006.0,0.0,0.0,0.0,147709936.0,1022565.0,0.0,0.0,0.0,0.0,6780455.0,0.0,0.0,952816426.0,46497979.0,19142774.0
2013.0,PE,338684428.0,149746.0,0.0,97542271.0,975299.0,192603669.0,174930818.0,173052023.0,31424737.0,459093215.0,491104880.0,51106803.0,28505668.0,51097286.0,36994783.0,4490981.0,0.0,0.0,0.0,37359366.0,1342919335.0,0.0,6079832.0,375708860.0,0.0,15055200.0,285961598.0,0.0,67814.0,0.0,200323035.0,2614372.0,0.0,0.0,0.0,0.0,109108064.0,0.0,0.0,2511008340.0,226436063.0,211424565.0
2013.0,PI,2618556.0,2814.0,0.0,2723605.0,0.0,797103.0,8065591.0,35170458.0,3057.0,89344007.0,70602277.0,6788940.0,826819.0,5934634.0,288556.0,11763818.0,0.0,0.0,0.0,230374.0,142751261.0,0.0,38965.0,51327191.0,0.0,2115.0,57829953.0,0.0,0.0,0.0,55193586.0,6956.0,0.0,0.0,0.0,0.0,7325676.0,0.0,0.0,763287551.0,27120829.0,10328903.0
2013.0,PR,1191983968.0,9286634.0,8439.0,21734031.0,119776576.0,471606123.0,466445740.0,420867127.0,145326020.0,1958280440.0,862183579.0,646888378.0,187453246.0,105562956.0,485804988.0,83506042.0,0.0,0.0,0.0,169204424.0,5423214098.0,0.0,27244393.0,1361102945.0,0.0,51262427.0,918735481.0,0.0,1379201.0,0.0,212047408.0,13124063.0,0.0,0.0,0.0,0.0,447368963.0,0.0,0.0,16806110616.0,587772813.0,76375492.0
2013.0,RJ,1954676181.0,11931.0,1167890.0,177768762.0,65870997.0,694690845.0,623682855.0,2364465617.0,1258319543.0,19654010200.0,7688732228.0,3223715579.0,2324968427.0,1171248120.0,563422070.0,9143461.0,0.0,0.0,0.0,488231006.0,33226932624.0,0.0,68640345.0,3531168023.0,0.0,1011764976.0,4841746228.0,0.0,23854779.0,0.0,1128675703.0,24292985.0,0.0,0.0,0.0,0.0,9253061092.0,0.0,0.0,37902745876.0,1703989251.0,32977669466.0
2013.0,RN,4663246.0,-601.0,312.0,2991643.0,12007.0,1196338.0,12525501.0,57448011.0,559295.0,138764221.0,116250690.0,21343101.0,3756277.0,7434346.0,2366274.0,2096139.0,0.0,0.0,0.0,450104.0,220641889.0,0.0,71928.0,80813850.0,0.0,369359.0,89082656.0,0.0,0.0,0.0,117377331.0,127974.0,0.0,0.0,0.0,0.0,14857848.0,0.0,0.0,747352378.0,51397877.0,17259344.0
2013.0,RO,369021.0,420.0,0.0,20388.0,38061.0,215275.0,8708965.0,28605971.0,35312.0,67579586.0,56757294.0,8331902.0,509627.0,2617288.0,5345092.0,3396846.0,0.0,0.0,0.0,89868.0,105557304.0,0.0,12591.0,41624230.0,0.0,34012.0,45162879.0,0.0,15.0,0.0,54090693.0,1273829.0,0.0,0.0,0.0,0.0,4939500.0,0.0,0.0,577458728.0,34631288.0,6272925.0
2013.0,RR,146844.0,10.0,0.0,44551.0,2298.0,160786.0,113447.0,10826091.0,502.0,18132217.0,21055938.0,484387.0,36838.0,937346.0,39619.0,700443.0,0.0,0.0,0.0,23662.0,27699138.0,0.0,3802.0,10301856.0,0.0,755.0,12362853.0,0.0,0.0,0.0,49150568.0,46751.0,0.0,0.0,0.0,0.0,2581453.0,0.0,0.0,121720725.0,5805058.0,1966727.0
2013.0,RS,458497730.0,1342377.0,927224516.0,58281874.0,157147046.0,390650216.0,867717183.0,553764089.0,95920808.0,2256335407.0,1013114379.0,281885643.0,98568712.0,120894502.0,192791926.0,63461017.0,0.0,0.0,0.0,103323296.0,4705586849.0,0.0,16827434.0,1065257947.0,0.0,56568384.0,1037265631.0,0.0,27912.0,0.0,367960573.0,25984141.0,0.0,0.0,0.0,0.0,118403231.0,0.0,0.0,17417418398.0,612883569.0,119110730.0
2013.0,SC,2041167702.0,3762527.0,7380.0,41344151.0,42998636.0,884821910.0,708359460.0,447781814.0,3565597.0,1222374642.0,477601061.0,114507205.0,33988206.0,79427865.0,33222350.0,14755366.0,0.0,0.0,0.0,5987029.0,3620135222.0,0.0,1008241.0,705981245.0,0.0,1971929.0,656534232.0,0.0,410.0,0.0,158915964.0,12979655.0,0.0,0.0,0.0,0.0,213896246.0,0.0,0.0,4194867328.0,498861897.0,84404070.0
2013.0,SE,1330878.0,-3497.0,662342.0,8964688.0,16340.0,2329799.0,17457238.0,46657572.0,6908927.0,71206504.0,83316091.0,8839136.0,1612025.0,9686324.0,7888374.0,1624921.0,0.0,0.0,0.0,6153945.0,171425974.0,0.0,197974.0,55404777.0,0.0,3327765.0,50358283.0,0.0,6357.0,0.0,50937920.0,24473.0,0.0,0.0,0.0,0.0,7645697.0,0.0,0.0,538064074.0,32726196.0,26257478.0
2013.0,SP,16901887542.0,5126593.0,5403500.0,410249337.0,493237522.0,2568134918.0,3959673688.0,6442919142.0,8602499389.0,40963543170.0,27003754832.0,18894160455.0,5493222976.0,2071044357.0,18264815740.0,136407092.0,0.0,0.0,0.0,3266040821.0,74114028459.0,0.0,274234108.0,18391687263.0,0.0,3576614964.0,20812118240.0,0.0,1384324.0,0.0,476488005.0,58355697.0,0.0,0.0,0.0,0.0,13888867301.0,0.0,0.0,120861995299.0,14360922185.0,594054978.0
2013.0,TO,24112.0,31597.0,0.0,0.0,2846.0,0.0,7485169.0,22222958.0,14599.0,56987027.0,24581085.0,1199320.0,1074928.0,2561536.0,620401.0,8664209.0,0.0,0.0,0.0,88466.0,91721920.0,0.0,16003.0,30263380.0,0.0,23965.0,34014626.0,0.0,194.0,0.0,25699007.0,3785.0,0.0,0.0,0.0,0.0,8906247.0,0.0,0.0,331582486.0,15868497.0,5832231.0
2014.0,AC,238901.0,0.0,0.0,0.0,75408.0,361649.0,250636.0,45332631.0,3463.0,82306632.0,71615677.0,4937985.0,203030.0,4095841.0,655634.0,826029.0,0.0,0.0,0.0,24390.0,117845980.0,0.0,3956.0,40597210.0,0.0,5437.0,49985934.0,0.0,0.0,0.0,63986481.0,344539.0,0.0,0.0,0.0,0.0,24845426.0,0.0,0.0,613916463.0,37766357.0,7491131.0
2014.0,AL,5117613.0,14838.0,0.0,2022557.0,8052.0,1747418.0,26177298.0,179392657.0,414289.0,254964132.0,249466368.0,22561418.0,2546333.0,18462705.0,2711915.0,4281630.0,0.0,0.0,0.0,1406680.0,416322950.0,0.0,239676.0,155865075.0,0.0,308629.0,160783808.0,0.0,162436.0,0.0,206598888.0,926417.0,0.0,0.0,0.0,0.0,98609575.0,0.0,0.0,1575650635.0,104852988.0,49671532.0
